,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14
2020-05-07,-0.005863200252111229,-0.004576405942895184,0.003718110814974849,0.0045730964672080635,0.009623417448143594,0.007708369604049519,0.002431682154024866,0.0039036494350860387,0.01588530691097517,-0.005109261812322708,0.0077472831906716215,-0.01808143926498264,0.004113342428975991,-0.004832495424790964,2.5711824315166132e-05
2020-05-08,0.010400862450536988,0.0016464380952638529,0.008851875412089242,0.014737648151384234,0.003890939688657214,0.011710410646204891,-0.003265609776792029,-8.209882269616933e-05,-0.005226194163984601,0.010429775946463814,0.004140913537935825,-0.005072344618949113,0.001546688336463457,0.010415683888185829,-0.0003926799103794739
2020-05-11,-0.009489328108497723,0.0013191175578742484,-0.019805655910689376,0.0076877064439947055,-0.0042132758732469,-0.004693107362791028,0.008756956787794994,-0.013651628772251708,0.019470986428203624,-0.004802420417382311,-0.005232509433848826,0.01021224743167171,0.007086952731104122,0.024512297190750706,-0.002112059836315065
2020-05-12,-0.0012040663866440733,-0.014793159799632586,-0.0033210227734882846,-0.007214312955717457,-0.004487670131054975,-0.017441877565539568,0.01660607559894521,-0.014166034824256423,-0.02802202798391723,-0.011884244215830229,-0.006038395527961465,-0.01149554063257127,0.01098303540732505,-0.001378391785960866,0.00025385604406450574
2020-05-13,0.006103917643054151,0.002860125269781171,0.009785672974460612,-0.01109477553636136,-0.005475181006794318,0.006659671460695532,-0.02534554462084225,-0.013751844793172336,0.0050099223217993484,-0.004802490349949173,0.009361075501096917,0.008091802968531792,-0.011980928801910457,0.0040665708746687925,0.012016978556675025
2020-05-14,0.0014743440165097795,-0.009774648772458783,0.008793899419133687,0.006354245265539821,0.005426107834988079,0.007159388934369912,-0.02994612860227608,0.00880937561080961,0.018081318105789727,0.00436638474629281,0.001927289964997223,0.006964386733914297,0.0033822547368510814,0.006517812617006287,1.4710002454209234e-05
2020-05-15,-0.0076670485453689576,-0.010043227122146118,-0.009981917282318781,-0.013730425509508957,-0.010677420110191106,0.017612661274198763,0.007540956636562412,-0.006250273906846736,-0.0039039269398551267,0.0011255753090646053,-0.006555450294843546,0.0006751685717433084,0.007776041379029034,-0.00035742733548176726,0.003360157426620003
2020-05-18,0.008864915393596306,-0.0027213175601821173,0.00284790599134354,-0.0030937759288336766,-0.0002852886983442361,-0.003247302650829733,-0.005288698535561034,0.0017371185298702082,0.005665453158182215,0.0014630444600103594,0.004987269583119282,-0.007379317802412261,-0.01203735192199794,0.0041704350296759285,0.006878813911747461
2020-05-19,0.0004985726659983976,0.013480357804247374,0.009076987979878897,0.02680570840769002,-0.002008085139956617,-0.009988487960953654,-0.0074013679073951745,-0.005654978063746517,0.004760313834381244,-0.021580685639612646,0.013185510180908246,-0.0023929659114234943,-0.0024679355778873162,-0.010793431660249953,-0.0011422555145019354
2020-05-20,0.00013239767667532764,-0.0012194492760028352,0.003390592559424296,-0.005896320419510278,-0.00895815760410827,0.00548328130497982,0.0009866745381579768,0.0019718105519738183,0.010590272544419473,-0.010225643912606896,-0.008552404572508545,0.012572196508289883,-0.014828833575740425,-0.013094121463310106,0.008178618311850124
2020-05-21,0.002382001920220237,0.0010523213705928279,-0.0009165940810038016,0.00031267547027571176,-0.0009211211469194429,0.013554427025944244,-0.0039814812875007466,-0.0016137353627777807,0.017944488052250927,0.00027509702029829443,0.022320163895251786,-0.0010497970101895587,0.013674149824601627,-0.016553440383096682,0.0015364446081565287
2020-05-22,-0.015844735631509267,0.008444543066045893,-0.012128678162090328,0.0028376955438333697,-0.0028219587669043693,-0.01158203185184021,-0.01619359982897538,-0.00511040463580109,0.017406294458953284,-0.002934850548893758,0.009172215421158625,-0.00057042867662189,0.008767267736904592,-0.018269113783045205,-0.004031883068495313
2020-05-25,0.009494055237932116,-0.0016325494883318056,-0.0008645528271105184,-0.0043046191188578125,0.011493793833671165,0.0029751435395495183,0.00044022276175353356,0.0064305454533928035,0.005882249291179432,0.00212587046437534,0.01547031496990845,-0.0006028753363911345,0.0027808104796793486,-0.006429525533528958,0.001501152270061306
2020-05-26,0.015877615237453478,-0.006432576017887346,-0.011335928256384655,0.009967596428198139,-0.0014876615223367272,0.0009600420496975949,-0.0004511330369333288,0.0007912172392954071,0.008505306835234275,-0.008391241905992655,-0.010117740841054849,0.0008496813703770374,-0.016064396894498324,-0.013730535360419144,0.018666831483316285
2020-05-27,0.007574683300614202,-0.00010056471869017276,0.012380069359584484,-0.010405992300851485,-0.003156031233858566,0.006234536094243792,0.008906716814314111,0.005129168468277701,-0.025412388076882318,-0.009680821176645708,0.004770680923568524,-0.0035595149304679685,0.025402316207591744,0.00926558300967112,0.005580818806186481
2020-05-28,-0.011169495537467253,-0.00035296739602918393,0.002412039642189503,0.011277836301277995,0.008811310970996567,0.010329891945199555,-0.009239120158099948,0.014121516982986205,-0.013804307523072643,-0.005359145616661661,0.004307711349456533,-0.001498915917331511,-0.010060368579203718,-0.0082154982560314,-0.015482543228490365
2020-05-29,0.005319746390071662,0.012605688450421433,-0.001003935034013661,-0.004003488150134004,-0.014723229284665023,0.009132019242521626,0.02211304333239475,-0.017974558043668955,-0.010634329381546063,-0.006795930425441443,-0.00564317909682488,0.0022734595014348587,0.01614249547280217,0.01008597286860113,0.005275973827743253
2020-06-01,-0.007239287040585979,-0.01119628233680459,-0.007967753063062931,0.015480668013787223,-0.0006174330145789324,-0.004468362536626341,-0.001837557302499941,0.00824618219638453,-0.013128496745497946,0.01414874135922416,0.0015647625694629442,-0.0021634397829573123,0.0044284611374673395,0.002183970731299493,-0.003441964564673789
2020-06-02,-0.0025271067204159694,-0.008688625468659603,0.006563907508593001,-0.005319938094111555,-0.009562584224322903,0.0016586352265353414,0.013291412827455534,-0.00048344623779815167,-0.006081012569516934,0.004038960208359783,0.019367124624025622,-0.014519055294317535,0.0038220278778528416,0.002050866252318488,0.011615338035591165
2020-06-03,0.009909091736848391,-0.001867091118097715,-0.01684517255424884,0.008065637678962572,-0.008351926901914837,-0.0094674041095719,0.011483505806911144,-0.009108503776386558,0.014028447401002422,0.0033584472140532466,0.0031911840008629175,0.003072647805055896,-0.01638423625741793,-0.01776388616346587,0.0021555305378867617
2020-06-04,0.005680073592264184,0.00082611032156217,-0.008215345170195305,0.00018922103882189632,-0.0008203415314548425,-0.009571580982754069,0.010139721541121569,-0.01730276061550086,0.005887424068075163,0.003843234052112529,0.010097118548117043,-0.010053118723488512,0.0010140714666822485,0.021711649493181825,0.0066207428899971174
2020-06-05,0.0010058120872896389,0.005391612741142042,0.0008617684238012977,0.0219089801323982,0.009836361957891842,-0.0008561495423050474,0.002523314313845366,-0.003907979960810213,0.012098501264102975,-0.014061047713910103,-0.016047385298609804,0.014587147496760057,0.021531197925705754,0.004683049076895811,0.0011273794123573347
2020-06-08,0.006572676903047895,-0.006470535263827684,0.0017124354515221493,0.00038908705856224445,0.006265642507453653,-0.015579985281833965,-0.005070347697653478,0.008449956030008449,-0.006755938276300666,-0.00993361375423145,0.020420721498269345,0.0003811800017940166,-0.0057891813994320985,-0.016923704374741153,0.007293463462804438
2020-06-09,0.006991361537187061,-0.0029875960056993385,-0.01102230190907097,-0.0002454942364238374,-0.008358560674816207,-0.009420935888731176,-0.001032127514617012,-0.010513903986600613,0.0024664895525244837,0.006079925094063967,-0.00839632447173188,-0.013682450953383869,0.015612795989558096,-0.009402702359571975,-0.006599427051023318
2020-06-10,0.0021301716742989337,0.005993693725222976,-0.0025631689368965324,0.004607943277012566,-0.0040098615789640425,-0.009711706648243877,0.014263168607870308,0.024884416143311154,0.016959695330141654,0.0014180663915345387,0.018334353618156777,0.003557035157239826,-0.004772862704032299,0.004663795743819811,-0.0009439250641118329
2020-06-11,-0.00983118183745704,-0.00898321971432017,0.008020517387405064,-0.018465319816646685,0.0060413674044267765,-0.01629583602748455,-0.02121176444902434,-0.018388466037584903,0.01966763971934733,-0.0019623396494354173,0.0008658318016540346,0.014192550459109624,0.009341797484997253,-0.013915052694042149,0.008690063428187633
2020-06-12,0.0018418126470353244,-0.0034167809759587573,0.00024290914137789455,0.012798120206280132,-0.008859664820409615,0.00400885679104129,-9.657236532915195e-05,-0.017971646153956317,-0.008022531717308259,0.001932135532336987,0.012973420890928926,0.010013310173467443,0.005972125044034202,-0.008152756611364649,0.01801213990808534
2020-06-15,0.002152404676396269,-0.010063655216785546,-0.0018290498085694951,0.008962484253561673,7.61749831817689e-05,0.008868646865827794,0.01103693957462156,0.004005306845987225,-0.008577026230468904,0.0013545466318997687,0.0004516585593882526,0.018593463338516365,-0.01626321937826826,-0.001348224510943569,-0.005840935467949246
2020-06-16,0.003351056201960115,-0.024375643591993512,0.011149245594902777,0.00013748487335533724,-0.018447011636280413,-0.0036111313473986516,0.006089623416545236,-0.01591447875458022,3.222216443156514e-05,-0.010574736478015266,-0.005559850318789628,0.00026738382674634624,0.0018345025358155898,-0.0047074249818272965,0.002727963895302544
2020-06-17,0.008179776072548134,-0.002789142751032314,0.014315677574492825,0.014622141707804301,-0.004287020655858247,-0.006378405564735819,-0.01664172985166167,-0.0012656933163939046,-0.0036343778011605826,0.007790512201330017,-0.015096616060683184,-0.002773913917431218,0.00968744393111149,-0.007303570955579625,-0.007623615367276107
2020-06-18,-0.014469403347558071,0.026205738460182374,-0.0074747317806538455,-0.013003468322183378,-0.008038504040315251,-0.0077429508048679286,-0.0026938977845124643,0.008253722320875076,-0.0029832316899582856,-0.009228233149968092,-0.014513384981910214,0.00021857358219866198,0.00042539074029794734,0.015309323510288212,0.0009244773546981794
2020-06-19,-0.0009900831128406683,-0.010506538365874972,-0.0030595257509838337,-0.004384744580346056,-0.003701641645136862,-0.009592553926405898,0.0053832960327616945,-0.0014244541750936274,-0.0020035348000497543,-0.017140461160490002,0.00493644087524859,0.004870153259804021,-0.00839129402842198,0.009901213838791952,-0.013647582300824265
2020-06-22,-0.00021869908789083744,-0.0027120733989015417,-0.013171747888057979,0.0018970261208000262,0.017025701522417946,0.0006763423006691885,-0.004630217541090423,0.004470241568856796,0.0010571999546715167,0.00027762131625511403,-0.004255422127714502,0.014219755592924592,0.004563633634807646,-0.005286706589354997,-0.0010800383678095573
2020-06-23,-0.007408667042040642,-0.006082911500815055,-0.006407257241901992,-0.011343115937222184,0.007772769637679472,-0.002910414632730164,0.005541275783267851,-0.0067012589772728675,-0.0006036249439234766,-0.007110405967911262,0.007196681705373263,-0.0024841930670502716,-0.007308735859513773,-0.016417032288097932,0.0027566654934076734
2020-06-24,-0.007083850523381178,-0.0001577921712098221,-0.0049173010801352186,0.009541895808987613,0.005441447523579939,0.004472120874548471,-0.006161211233234673,0.004662900435501951,0.017148316086760464,-0.008321860341500573,0.001723391392291724,-0.01649216974417151,0.013985620921255475,-0.003979120985908481,0.007825788808419722
2020-06-25,-0.01723228250716338,0.01797539387125892,-0.003568715280255997,0.005456573234700189,0.0015081820633259856,-0.0025547078618776827,0.016857923026593048,-0.016480462063661817,0.0029871365999201227,0.009106456722299525,-0.00029856121636366557,-0.0011817078436657633,-0.0014268771207347258,-0.012276364204104063,0.00038127384094940284
2020-06-26,0.005127175234723954,0.0006859922748065881,-0.002722761011450921,-0.004897250223730192,-0.002792966692783704,0.01257744217496045,-0.020866349794205402,0.0004007145654778058,-0.003277549172964206,0.014558079518368459,0.0005549222544382408,0.01484925598699948,-0.02123890018045565,0.004595849048340641,0.002800578600376821
2020-06-29,0.01390533967073927,-0.01641348608823045,-0.0015503580811833037,0.0006606026178647739,-0.00495795494545217,0.012165777137429435,-0.003386821854453958,0.02034762544021158,0.010541779089389197,0.009508336970037936,0.00559298981390876,-0.010636955910255565,-0.004310963375107634,0.005727513668572137,0.0067755703358771706
2020-06-30,0.013071838450812705,-0.004674410096258911,-0.008601533849246598,0.00859104192785517,-0.008096265760401084,0.008733118360704315,0.011997361764150472,0.00456153035827047,-0.0035757903196859007,0.0004108222614387781,0.0059346591960323675,0.00010185518712081799,0.02198296338670504,-0.00990670930627163,-0.010026685873697953
2020-07-01,-0.00976895386735321,-0.005895799225452151,-0.02178931520194907,-0.00629650426940178,-0.0065328470192789305,0.0007851402517416785,0.004178005832060682,-0.012402163364077713,0.009000542427640677,0.018022422297905457,-0.002082851030950001,0.015743712374755563,0.0019898949440518127,0.019887319185953958,0.01117283465688199
2020-07-02,-0.015639046348397658,0.0001862737066136711,0.010543249749040726,0.00030546581040621706,-0.00036883530845068934,0.012697647503143046,-0.007098541821461057,0.00017515613278211808,0.0032362576460911595,-0.0033379096035357192,-0.0002012910387754381,0.007750232632241745,0.004328376214999855,-0.00808717531979528,-0.011041239857992642
2020-07-03,-0.007891021802566558,1.2484557884688786e-05,-0.0015993978775704,-0.008319574932171394,-0.005981504525164952,-0.01520039285192064,0.004178537032173309,-0.00040018725351636094,-0.012597873434052683,0.00028620504187791676,0.0134262201051037,-0.0073993585296526325,0.013151376657209838,-0.0032345747248343324,0.0019782816784986714
2020-07-06,0.0009775080242218025,0.014015234160052303,0.0015843384678553203,-0.011419014192038482,-0.013109703704412038,-0.015329210534301295,-0.017119701640942207,0.00046135058955670437,-0.009583744802265658,-0.0008081161294373323,-0.007038590359904557,-0.007707843007065638,-0.004808453408727261,0.007035855546433823,0.009291451477686962
2020-07-07,0.0037117255264904098,-0.009898225495471067,0.006436312754533415,0.006888966666079521,0.002746472036124433,-0.00603620436019091,0.007088595753671444,0.004228185746766483,-0.031168565915991223,0.006444520334110174,-0.019137426708615082,0.006635615765913871,-0.0015407239842484108,0.01193611680749214,-0.0009816121120592848
2020-07-08,-0.008866142600561153,-0.0014735366458283688,0.010598062949337959,0.00026246617861600414,-0.0011433515987238417,0.007435535155083473,0.002103593666298053,-5.9274058332448926e-05,0.013660600684033344,0.015551140320590452,0.00613326226328703,-0.0028595915148516824,0.014969109935208343,0.011831195573317107,0.007188971655282897
2020-07-09,-0.01216076580745868,0.001406719033079545,-0.007436721747008702,-0.0015901225155435339,0.0024005692929672225,0.0010015940809064647,-0.004751751058292507,0.01272953748919931,-0.016961312668315312,0.007301835311296198,-0.018574832715945327,0.0038259813672345115,-0.008869043262838782,0.008783037577325122,0.000864525240075854
2020-07-10,0.0024770637846683193,-0.01018279325566858,-0.006545701349975898,0.00207217393410952,0.005835699269093134,0.029290962417638487,0.002228583231034985,0.00976037525368928,-0.015569339325092644,-0.01329891861334068,-0.0035549477460845727,-0.011974276956385765,0.014863992534663858,-0.0041021869278032325,0.013821818883931448
2020-07-13,0.014867824740856263,0.00042779719883572127,0.005017997538076455,-0.0005609947334088704,0.005384370003545456,0.004833418517805625,-0.0012364962589202645,0.005049699814628486,0.017236962756672587,0.007130162297109477,0.00325799613640629,0.00124769521043229,-0.010126731237685973,-0.010272968770754601,0.003233565314802581
2020-07-14,-0.013693911240471611,-0.007663275989635892,0.01281511340364142,0.01914229697062807,-0.016659560767977248,0.016266495623015815,-0.0021143829084555314,-0.0001500508703136161,-0.0011341163064271683,0.010805441270254984,-0.01607676579043182,0.004561636113551373,-0.009448701973880055,0.005707885293815837,0.015427963382930636
2020-07-15,-4.173264126091216e-06,0.003741550859708177,0.004095517782376869,-0.007995934996705029,0.015116393498843255,0.01706468247260992,0.007017833721170202,0.0007328543200764582,-0.004618938153542858,-0.006264902231490958,0.017108365825466442,0.014144150427290338,-0.0006366148878955289,-0.01579930529671128,-0.028320118699089975
2020-07-16,-0.010834266602642719,-0.001306203959951249,0.01400689034442992,-0.006516562090577657,0.005048154563405095,0.013031809616484437,0.0012853631685606525,-0.0014244786878883269,-0.013087635142386103,-0.012024753082044417,0.0041609963441581925,-0.0020090753320092854,0.001225313176532999,-0.0004727771569625054,0.0066414404935866665
2020-07-17,-0.007846874114294303,-0.0033558064358316887,0.018961822286331528,-0.007997861383857762,-0.0028157543080010463,-0.005893867019785541,0.004447813624072444,0.01022392322442078,-0.004982116185861046,-0.004314143411046949,-0.0027898160530303354,0.005298337834749583,-0.007393953025101996,-0.003759599659712616,-0.02372193871513024
2020-07-20,-0.013817450094949897,-0.001124437560192879,0.008978641732031247,0.0029507578330185513,-0.010987684566672953,-0.014002562081279448,0.0017468009289815822,-0.016528036422528442,0.01065926818716892,0.0006389619165017935,-0.016073201592340547,-0.009659538588418705,-0.007243113192311248,-0.007731925102234363,-0.014899330082214893
2020-07-21,-0.008746625219888384,-0.00684401556140425,-0.007112857556104503,0.01127956624933388,0.00104827802827209,-0.009932572174375468,-0.0033462160595413137,-0.008795570973113866,-0.003000066590117429,0.008755091531413958,0.0025227078061211814,0.022856011815280696,0.003759274257674999,-0.009135945099771186,0.008097407308144549
2020-07-22,0.010799312171425365,0.01094166991443924,-0.010942409530350885,-0.0014763741451482872,0.011318119568284515,-0.016847289588739357,-0.004994167610220395,-0.014269376854269818,-0.009325702298970123,-0.010124571527437959,0.012505698325434387,-0.0023453803490875213,-0.008633555813417852,-0.010356057313844846,0.0014166716487153295
2020-07-23,-0.00011135627340668937,0.013440743746734402,0.005000166958573162,-0.014317977780650347,-0.006289807075912641,0.010700725120709855,-0.006210826977013891,0.017345721749236938,-0.010982894313247516,0.005726133530407836,-0.0086121555339865,-0.005095951329463626,0.010985816482311474,-0.001270671628385255,0.008134522451141124
2020-07-24,0.00473290594914798,0.0075386568356230485,-0.008881882110855277,-0.0022157439820399277,0.0042425261810084955,-0.008490728726936491,0.016295000432323292,-0.007772280421551354,-0.0030000357693778907,-0.010065590647942366,-0.02143308065238696,0.01796918522574929,-0.002043389369030425,-0.004479148384155287,-0.0019871506167079417
2020-07-27,0.014198639721964458,-0.009651066080644158,0.006795678657650838,-0.004237882485494701,-0.0059667085553830185,0.005670582125201781,0.009882405737426901,-0.005139029502799298,-0.007688491596748121,-0.011690957473220187,0.011035037667283878,-0.005752559948061311,-0.018491307272754484,0.014099521383961365,-0.01369859501952959
2020-07-28,0.007794605312590427,0.0018342864666751587,0.0028791543221527434,-0.005843752753113186,0.003655914602246405,-0.016677798928842334,0.0058803774873981305,0.015570100415321681,0.008840271974263313,-0.020195400853867063,-0.009842090022728492,-0.001877949219747991,0.004869373049399392,-0.0010665267366023001,-0.004932143871105001
2020-07-29,0.005953003076923108,0.011641517662249747,-0.002322940071865986,0.00728929867385244,-0.025790507451894814,-0.009375093861087157,-0.0032125893705801066,-0.004885662207546222,0.003327982174044572,0.010137505474982468,0.005066690260283875,-0.0062222547175506135,-0.015227680905041946,0.005569641205788929,-0.018381767396700152
2020-07-30,0.006530372834064325,-0.0018844908213006425,-0.011758349879382277,0.0028725731246679108,-2.876102658994147e-05,-0.00036597292916250865,-0.0008422329652738918,0.004195241084261263,0.009244340219585262,0.0049661519848383465,0.010121331898223151,-0.0004413971884779766,0.01618459324231978,0.005711098221298125,-0.00543694029682784
2020-07-31,-0.0109389505673441,0.0020579680373407016,-0.013065215229226004,-0.009733759675567548,0.0023908708037358455,-0.00607887446281936,-0.009333162402269262,-0.0003447504608839087,0.0007267789910378343,-0.0020583402521872495,-0.0037754691905929403,0.008546427287124481,0.003424273512868225,-0.0022342611219468744,0.024643219335153514
2020-08-03,0.0019383173692842262,0.01132005133677325,-0.00560981003131751,-0.013629409472080186,-0.007917565156434596,-0.002680097833981244,-0.004966082097295233,0.013363861823227801,-0.0012004112209609602,0.004614688774411457,-0.00046481156032896447,-0.004335543327331697,0.0003799601345349572,0.017140514697707304,-0.0076794859173681
2020-08-04,0.007669904505595334,-0.01026007251625781,-0.004596264422694272,3.583205954595938e-05,0.003263750897269875,0.014831286279738074,-0.0005008264146453501,-0.008436156065359253,0.006500419730507588,-0.003641698089157669,0.0023868157093184473,-0.0011622243953775047,-0.019434568512868202,0.005082991855939564,0.0058336800682129595
2020-08-05,0.009266047683086205,0.01800462762460228,-0.011951037734634847,0.005165074442817597,0.00409294996640953,-0.004190819928078185,0.0039710623644977905,0.004996469551119601,-0.012186838299772011,0.002462227612764271,-0.009179843060046242,-0.006518564999305943,-0.01774744815188644,-0.004733609255024699,-0.0020357067147348017
2020-08-06,0.005498568672963773,8.99926671107813e-06,-0.015422881507996785,0.008621480568842833,-0.0011858662355008973,0.004883705904296456,0.009659361184596914,0.014226047489690242,0.01961226989365014,-0.0007223875867167232,0.0031112444609364812,-0.010783610908167852,0.01061600170035266,-0.01184887444571765,-0.018052516886304146
2020-08-07,0.00830386005340403,-0.005216965249478123,0.007776072813422568,0.0040807464934617226,-0.016300026510237105,-0.027196793643225945,-0.010966017470927122,0.0001649148698086303,-0.012217763346947626,-0.006527614493487061,-0.014589407305973247,0.001698779597969272,0.0009082592703634295,-0.004813926240476428,0.013970653013137404
2020-08-10,0.014977150273195733,0.00565267202536454,-0.017997711814667472,-0.011046901472056158,0.0040713033108323695,-0.006285575802446076,-0.004870914317118258,0.008989673945880556,0.005108748218924189,0.013141544338139532,-0.004292092966464871,0.013752254204469017,-0.005541312470844984,0.014994914901387865,0.0010583464361677713
2020-08-11,-0.008605097471095929,-0.016312195076535297,-0.003014723148617005,-0.0025623269799542763,0.008576619101224349,-0.0011059050280820678,-0.00432431978578446,0.010770374729475455,-0.0022482656127014934,-0.005762418162268886,0.005746089172925671,-0.004898282188472585,0.00658802141691531,-0.005969171117831928,-0.002229591829703739
2020-08-12,0.0015217697558826512,-0.003741263202643075,-0.00013451469357394182,0.008154719692400494,0.0041060179132005594,0.004809698500346437,-0.006354304386192688,0.008528297682743668,0.006695623405090786,0.010044191922616075,-0.007263658321860987,-0.0017245859668146373,0.00633533902460376,-0.0060881511741712946,-0.0022612246976396197
2020-08-13,0.019258057374595457,0.019517610122678296,0.012399405498273647,0.00938585136249754,-0.010192511495051283,0.00512562231426128,-0.0035911659506588783,-0.010585718976053628,-0.0050900583859133175,0.0011566507404634488,-0.005473555742986604,-0.005507994257068363,0.007920414984229853,0.0014410648512323892,0.0023345807966230455
2020-08-14,0.0011187239689629041,-0.006757031433716609,-0.01370571917960678,0.0031056471042048934,-0.005070366321254427,-0.02010782268585886,-0.003925672579651634,-0.010922179413406086,0.00698650234307759,0.005216252272403132,0.00496893144838479,-0.006650416181586959,0.0073155158186216,0.0031964978313408065,-0.0040985453843982314
2020-08-17,-0.0045333743213851994,0.008927081528736907,-0.004736040569636653,0.0030365647352628517,0.010339569868127915,0.01909342625557112,0.016638731244377244,0.009008227642090165,-0.015059113515713804,-0.0068904842941796786,-0.005480871874725313,0.01653149832565335,-0.006993179409720958,0.0038616637709835817,0.001008670632573246
2020-08-18,-0.00935127209437544,0.0038182400961941075,0.0039829608619750935,-0.012557748817414999,0.012228774470534068,-0.020865100288551906,-0.005907571529099561,0.009719702938655756,-0.011932578334740375,0.00350265919562031,-0.012963603882754414,-0.0009302414444421781,-0.02313773113172205,-0.008425717017130095,-0.015429214471542984
2020-08-19,-0.004017637421264876,-0.004152313958216629,-0.006736641713091507,0.007979131965667467,-0.008868796038714407,0.006343866731890514,0.016292757699588503,0.0013906415030468591,-0.008576702045754048,-0.012493385148615468,-0.007097851001194941,0.00704642720749878,0.0015559073496890427,0.009367952162539855,0.007703308793272072
2020-08-20,0.0014081065187823566,0.004734882616664689,0.01855246209420481,0.014156562261746747,-0.003027460169042593,0.009896794419358704,0.005858508058179389,0.011363880775397303,0.006716165720359203,-0.009741674350429982,-0.016196845653726987,0.005726270172050858,0.01902618198369828,-0.007756641079399685,-0.0018808973804966057
2020-08-21,-0.010357477261952108,0.01177829504705655,-0.023051668550435042,-0.022636603010358136,0.003750199198201775,-0.0008234364679134698,-0.004796230150738002,-0.0030109478652340605,0.00536987914456345,-0.0041380398904966404,-0.010969249717331339,-0.00927362928072953,0.008883388619968456,-0.005247419549622221,-0.01385277583767201
2020-08-24,0.0010217832694397184,0.005049947217799973,0.013289607475532166,0.0021790338712167076,-0.0065971124720967346,0.0047400786727703325,0.007271748700204192,-0.00038905306663800267,-0.0004459939272556944,0.0026013290493875738,-0.0006985649825617367,0.0025011390688310983,-0.010219133244269304,-0.011504377698185015,-0.008361113795007662
2020-08-25,0.006422109433294353,0.0025879756734062897,0.010402389642495555,-0.0018669092211460302,-0.011436413958418584,0.011445535352845692,-0.00018767055539887484,0.012834550362665233,0.0059794649139217875,0.021886186788228113,-0.0021977298571337865,0.009007239050891774,0.008913641063529569,-0.00555126345494465,-0.0017248231710696594
2020-08-26,-0.01461738342216733,-0.015487961370026615,0.0012656880153077339,0.007930070706974383,0.006380240334954715,0.0034002459825965468,0.008630171531510923,-0.005896977956993355,-0.0027253274848777127,0.007375215134138905,0.004331187294489382,-0.002101888137967656,0.013207943861279126,-0.012920012510471224,-0.005186786872885729
2020-08-27,-0.002833977744562613,0.008165348797737774,2.385197915240114e-05,-0.012614917467906099,0.0051400417981606215,0.010875463154668946,0.007393045331330205,0.006191549216054956,-0.018743134967410577,-0.008998864767434809,0.004820806086722068,-0.0005488818475438234,0.005225576019988206,-0.01266342676962944,-0.0006149476428490005
2020-08-28,-0.013897810188961997,-0.019536785626194094,0.0029577908850689206,0.00842588796456986,0.0024561642790177775,-0.00032996480264678424,-0.015620143418292681,0.010061070670975388,-0.0004404489737594987,0.019595620052057866,0.009423143082769639,-0.02005125426652141,0.007550496802558732,-0.013965352375731615,-0.007594954904290655
2020-08-31,-0.0025075667676013242,-0.0009406245036260138,0.003975652156174808,-0.010228550408042058,-0.011506920042566447,0.006006052017330924,-0.00013250267934030027,0.0017437304870151036,-0.021936833516946638,-0.0017713738331532878,-0.008907291830615123,-0.009206263730168623,0.009219348042245825,-0.010956712289725256,-0.010928966063260262
2020-09-01,-0.0033101060340173633,0.004502888306473418,-0.008840147297480826,0.01234144035780065,0.014498475253612067,-0.008814470664684732,-0.002450817555768688,-0.007786754726575999,-0.016853821048712334,0.0030301105045616697,0.007335948682293749,0.020118642631265615,-0.008974095036313467,0.013362350908126193,0.013423536912579354
2020-09-02,0.0019785330956713096,0.00602163489576074,0.008732730483006846,0.019740999482418812,0.004778085626164793,-0.0006013788550368554,-0.008661687990074645,0.0030532075501251295,0.010241649327730636,0.002446103613294727,-0.00779923248925012,0.0008907620249655505,-0.0012915348246011404,0.002647387577557004,-0.016618483672182553
2020-09-03,0.0055078861410272646,0.005954231567637316,0.004448534381864937,-3.762817145024744e-05,-0.018059362626034234,-0.00019322791971262471,0.010607149993421707,-0.008601288762924554,-0.01989269466161268,-0.015405579718707043,0.003140256918206064,0.003728760088524361,0.008862931946214696,-0.0005525899572964732,-0.01500328375978554
2020-09-04,-0.008185041405936778,0.00818839372599346,0.001404959074394707,0.006498296346799962,0.0043478880546103885,-0.002049605517302858,-0.0017400683750802336,0.018571022697558656,0.0041467426660922214,-0.001285875503163531,0.004554199909368156,0.002229058196242698,-0.021573563734944647,0.006500845143723093,0.0182093927408969
2020-09-07,-0.007802798683900634,0.014540357488391829,-0.0025686969733191693,0.002934713976498106,0.010703600169731682,-0.007200014312908027,0.012424939128184745,-0.012142172813593467,-0.008751547489139208,-0.005935203173475459,0.006620053664519138,-0.0034087441056946267,-0.01519974459585876,-0.0021653287184981614,-0.007842213825343987
2020-09-08,0.007312936208403684,-0.003432350544551121,0.0007077407590066005,-0.004054724571406759,0.004339389682302942,-0.0018359076347054986,0.0032519871468705487,-0.02593388564741693,0.0009725087697778485,0.004139136701102384,-0.0019928005491459096,0.006693924713925356,0.007386070289928301,0.013042138918494813,0.0010481160807227481
2020-09-09,-0.019138007046699775,-0.022854994487896414,-0.016018409520745167,-0.00037907061184131883,-0.0015730528828056666,0.0027623985201996157,-0.00625245922557174,-0.007364911715057547,0.005550479424104383,0.006559244113724937,-0.0025665013548048727,-0.0003847665823894568,0.004043143433290047,0.00504343575163012,-0.011439806995987447
